/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
425,30,841,62,1197,74,1486
426,29,817,58,1235,68,1486
427,34,855,51,1234,71,1533
428,27,858,48,1203,66,1504
429,31,882,61,1222,76,1551
430,29,849,54,1255,72,1435
431,33,897,64,1286,69,1497
432,34,873,54,1234,81,1415
433,39,868,79,1254,82,1527
434,39,837,71,1228,69,1461
435,37,847,69,1211,79,1470
436,52,848,76,1193,70,1413
437,30,860,55,1176,75,1396
438,40,848,79,1144,69,1405
439,18,852,56,1160,56,1432
440,29,829,65,1165,76,1407
441,40,823,59,1191,70,1414
442,43,786,78,1185,83,1386
443,47,827,51,1234,81,1437
444,39,836,59,1180,66,1371
445,36,816,59,1186,70,1414
446,33,829,62,1184,72,1463
447,28,778,59,1164,66,1420
448,33,819,68,1201,66,1420
449,29,844,63,1209,56,1336
450,32,813,48,1231,52,1422
451,24,865,56,1239,51,1419
452,36,861,46,1228,46,1442
453,32,885,37,1258,57,1393
454,34,855,43,1221,48,1461
455,25,867,54,1229,44,1439
456,31,825,60,1196,42,1498
457,28,886,44,1176,53,1391
458,27,895,43,1120,52,1453
459,28,911,44,1110,50,1369
460,34,857,42,1136,57,1324
461,37,899,56,1228,54,1377
462,40,882,52,1312,49,1303
463,47,895,58,1283,39,1324
464,45,885,48,1239,55,1358
465,26,902,33,1234,65,1431
466,31,906,47,1273,59,1318
467,27,911,36,1287,48,1347
468,28,881,45,1276,55,1333
469,26,921,43,1351,56,1321
470,23,930,37,1320,50,1391
471,27,881,44,1398,43,1372
472,26,867,36,1346,54,1378
473,23,904,41,1355,63,1367
474,16,920,22,1340,64,1404
475,21,938,22,1318,52,1442
476,26,896,29,1284,43,1394
477,10,896,25,1282,52,1400
478,18,920,39,1259,53,1469
479,21,930,21,1260,48,1407
480,26,929,32,1235,48,1420
481,29,917,33,1270,56,1347
482,20,897,32,1270,42,1413
483,15,882,27,1275,55,1366
484,18,885,30,1253,49,1424
485,19,891,15,1262,37,1354
486,21,846,19,1266,37,1414
487,29,878,31,1276,55,1385
488,16,889,28,1294,41,1478
489,15,866,29,1301,32,1434
490,24,900,25,1271,42,1282
491,24,859,31,1293,47,1287
492,25,897,25,1284,39,1233
493,20,865,25,1198,31,1234
494,19,864,26,1178,41,1283
495,21,878,19,1123,36,1260
496,22,790,29,1042,33,1235
497,38,806,35,1027,36,1265
498,25,786,54,964,38,1329
499,23,779,27,983,25,1242
500,29,752,32,964,32,1282
501,31,677,37,948,45,1312
502,20,661,31,936,54,1401
503,30,662,42,948,45,1304
504,29,631,37,921,46,1339
505,24,637,42,913,43,1336
506,28,607,33,913,44,1289
507,32,661,33,924,41,1349
508,29,638,39,897,37,1326
509,35,625,45,886,36,1341
510,29,644,35,842,25,1289
511,37,661,30,850,24,1307
512,30,618,33,881,33,1305
513,22,642,35,878,25,1310
514,22,622,41,877,31,1278
515,26,637,32,893,26,1166
516,14,620,24,862,40,1060
517,21,625,29,845,27,1073
