/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SIFT
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
347,66,1744,191,1975,36,3004
348,67,1782,203,1985,39,2968
349,70,1809,200,1945,43,2779
350,59,1879,175,1840,46,3181
351,59,1958,181,1776,47,3149
352,58,1890,204,1679,58,3213
353,54,1715,189,1725,45,3304
354,58,1818,194,1747,45,3259
355,62,1747,208,1861,52,3235
356,67,1893,205,1797,50,3021
357,67,1752,203,1819,44,3030
358,59,1784,232,1786,44,3189
359,73,1800,208,1856,40,3200
360,61,1845,227,1871,35,3107
361,65,1759,223,1937,46,3233
362,58,1657,200,1980,38,3280
363,62,1761,242,1996,48,3299
364,69,1798,231,1933,37,3178
365,57,1862,207,1991,45,3351
366,61,1760,202,1969,53,3365
367,55,1807,193,1843,46,3257
368,52,1774,205,1744,42,3265
369,67,1876,193,1772,41,3263
370,64,1845,199,1668,39,3369
371,61,1805,199,1694,57,3279
372,82,1814,183,1617,52,3225
373,51,1684,201,1572,45,3250
374,72,1844,184,1540,53,3298
375,60,1790,212,1531,63,3432
376,75,1806,201,1492,59,3228
377,69,1784,210,1544,54,3206
378,76,1874,202,1655,62,3336
379,83,1891,238,1641,62,3269
380,89,1869,217,1697,61,3106
381,73,1907,236,1669,59,3158
382,81,1773,233,1651,54,3255
383,83,1859,253,1528,54,3008
384,86,1884,248,1658,48,3103
385,79,1900,241,1684,60,2984
386,68,1886,221,1620,52,3114
387,79,1937,255,1627,55,2959
388,66,1892,270,1700,47,3143
389,75,1902,271,1736,55,3023
390,71,1929,241,1632,40,3129
391,74,1913,240,1612,42,3110
392,76,1975,232,1615,40,3097
393,73,1984,245,1636,41,3078
394,62,1926,260,1641,47,3043
395,59,2004,245,1702,42,2980
396,59,2007,229,1690,36,2948
397,65,2010,245,1711,44,3063
398,89,2028,226,1747,37,3118
399,76,2028,251,1820,53,3040
400,60,2103,235,1815,42,3065
401,63,2010,227,1774,56,3062
402,54,2091,241,2057,52,3074
403,61,1924,225,1999,47,2864
404,74,1987,237,2083,48,2991
405,72,1922,246,2064,41,2775
406,67,2117,234,2086,48,2996
407,61,2060,266,2053,42,2779
408,79,2032,231,2023,44,2879
409,64,1911,246,1924,42,2691
410,84,1978,254,1910,49,2942
411,85,1978,244,1814,33,3001
412,70,1963,252,1821,25,2771
413,65,1933,240,1865,32,2909
414,63,1839,282,1903,42,2961
415,59,1950,262,1948,44,3028
416,73,1831,269,1961,43,2940
417,63,1891,278,1931,39,2867
418,73,1874,271,1969,41,2834
419,66,1856,263,1889,31,2919
420,84,1932,288,1829,53,2998
421,69,1948,281,1797,43,2996
422,74,2003,266,1817,54,2789
423,68,1981,275,1808,44,2732
424,67,1939,277,1754,37,2679
425,76,1965,271,1950,31,2695
426,76,1874,287,1945,33,2756
427,81,2002,275,1936,29,2816
428,73,1971,270,1975,39,2683
429,83,2090,256,2055,44,2914
430,83,1940,273,2095,47,2875
431,59,1987,263,2081,51,2775
432,84,1940,270,2017,39,2630
433,102,2038,259,2087,46,2823
434,85,2031,283,2123,41,2864
435,105,2043,279,2020,39,2800
436,88,2014,277,2061,42,2568
437,78,2021,293,2026,43,2912
438,75,2011,290,1953,40,2987
439,74,2031,268,1943,36,2880
440,77,1977,278,1863,36,2956
441,82,2053,268,1827,34,2921
442,82,1933,268,1813,45,2728
443,84,1998,292,1961,37,2766
444,77,1909,294,1919,51,2747
445,104,1944,299,1993,43,2717
446,104,2024,283,1922,46,2707
447,84,1912,291,1881,46,2711
448,85,1961,288,1895,51,2761
449,76,1811,296,1915,39,2706
450,90,1913,287,1951,44,2807
451,72,1924,260,1929,44,2895
452,87,2088,271,1978,36,2942
453,84,1859,271,2106,41,2941
454,95,2054,260,2065,48,2934
455,84,1984,291,2075,38,2810
456,93,2160,273,1947,35,2861
457,78,2015,265,1948,40,2865
458,89,2100,248,1936,47,2880
459,92,2048,268,1902,45,2814
460,108,1989,283,1854,36,2648
461,94,2049,287,1995,39,2752
462,96,1947,254,1940,34,2595
463,96,1903,267,1956,33,2701
464,88,1891,248,1960,28,2526
465,105,1992,271,1971,22,2574
466,98,1969,252,1934,32,2486
467,103,1986,252,1908,28,2383
468,85,1991,266,2068,29,2409
469,78,1922,260,2145,32,2462
470,68,2049,263,2078,32,2340
471,71,1971,262,2122,28,2410
472,87,1942,273,2061,36,2547
473,72,1908,277,2047,30,2522
474,69,2035,255,2055,37,2639
475,77,1937,283,2012,35,2619
476,89,1855,258,1938,41,2778
477,86,1876,242,1919,30,2631
478,84,1954,245,1847,42,2643
479,90,1890,227,1857,27,2528
480,102,1916,228,1823,31,2675
481,65,1655,247,1857,29,2632
482,76,1762,258,1949,30,2592
483,77,1736,211,1900,31,2428
484,104,1792,233,1854,21,2548
485,73,1634,200,1966,21,2588
486,85,1797,209,1986,37,2613
487,73,1711,195,2063,25,2631
488,81,1848,206,1996,25,2617
489,81,1776,206,2021,27,2536
490,76,1703,200,1921,21,2616
491,73,1739,177,1880,26,2591
492,69,1686,152,1778,23,2412
493,60,1717,151,1603,24,2428
494,59,1681,112,1462,26,2597
495,67,1626,109,1412,24,2553
496,61,1597,130,1334,20,2486
497,62,1655,91,1302,21,2379
498,56,1751,84,1208,20,2331
499,57,1544,82,1165,22,2418
500,69,1678,95,1085,28,2461
501,59,1609,117,1089,48,2451
502,69,1776,115,1096,38,2374
503,62,1636,127,1092,42,2282
504,74,1720,120,1104,30,2384
505,60,1700,119,1082,41,2407
506,61,1689,143,1077,42,2321
507,74,1806,124,1117,33,2336
508,75,1736,117,1086,41,2238
509,84,1838,104,1027,48,2249
510,68,1742,103,970,42,2321
511,67,1699,128,984,56,2302
512,54,1717,106,1075,38,2106
513,61,1641,115,1071,41,2235
514,74,1736,106,1061,42,2211
515,55,1561,124,1095,32,1987
516,66,1411,155,1140,33,2072
517,55,1337,128,1088,44,2124
518,75,1384,132,1107,41,2037
519,61,1339,106,1066,55,2165
520,59,1408,115,1038,31,2182
521,57,1499,118,1075,45,2117
522,73,1488,118,1026,38,2137
523,62,1521,98,996,33,2081
524,49,1511,111,1056,36,1912
525,69,1491,111,1059,48,1976
526,64,1515,93,1005,37,1921
527,72,1496,122,1029,36,1930
528,73,1586,125,1016,42,1852
529,64,1535,115,993,48,1979
530,60,1491,119,998,45,1944
531,57,1523,112,970,29,1991
532,62,1596,112,953,37,1953
533,73,1508,129,968,46,1949
534,84,1579,118,945,52,1976
535,65,1605,117,927,35,1895
536,45,1635,102,930,44,2009
537,76,1514,106,956,37,1916
538,67,1602,105,937,42,2168
539,67,1589,107,1013,41,2131
540,56,1725,111,977,27,2019
541,62,1680,127,1005,52,2169
542,62,1763,118,1000,47,2164
543,58,1719,129,981,44,2114
544,76,1795,117,949,43,2168
545,76,1742,137,958,36,2220
546,93,1795,148,958,55,2151
547,75,1787,114,909,39,2151
548,77,1881,120,973,42,1981
549,84,1845,128,969,39,2021
550,78,1767,115,990,46,1893
551,61,1883,145,1036,41,1857
552,68,1838,128,1074,37,1846
553,92,1849,119,1091,37,1785
554,88,1892,132,1092,40,1809
555,78,1884,117,1097,32,1803
556,78,1825,116,1068,40,1846
557,62,1899,128,1117,37,1886
558,80,1866,127,1143,45,1809
559,73,1950,127,1145,43,1893
560,92,1920,124,1164,38,1952
561,74,1941,135,1152,56,1923
562,67,1917,111,1125,40,1843
563,84,1957,125,1159,36,1925
564,102,1947,109,1176,34,1895
565,87,1931,117,1155,38,1848
566,78,1917,117,1191,44,1843
567,96,2095,114,1238,48,1879
568,70,2036,107,1234,39,1781
569,83,1916,107,1283,46,1872
570,73,2088,120,1378,40,1741
571,56,2008,123,1322,34,1822
572,79,2082,121,1365,54,1909
573,96,2135,131,1324,32,1913
574,71,2034,141,1318,33,1755
