/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
197,30,506,22,628,14,1321
198,24,478,19,633,15,1326
199,19,496,25,624,12,1340
200,22,492,20,601,18,1336
201,31,489,29,599,13,1366
202,25,482,22,598,17,1349
203,25,485,22,614,11,1377
204,31,491,22,622,15,1363
205,26,522,19,609,13,1411
206,31,512,21,641,16,1440
207,28,537,14,632,17,1453
208,20,521,21,617,19,1448
209,17,546,25,635,16,1439
210,17,527,25,653,22,1496
211,16,524,20,620,24,1510
212,11,500,22,630,20,1487
213,17,487,24,629,16,1442
214,19,469,22,632,21,1489
215,16,457,19,636,20,1517
216,15,470,15,634,16,1487
217,15,462,18,613,13,1460
218,20,449,15,592,14,1442
219,17,448,19,574,17,1349
220,21,444,18,573,18,1362
221,21,461,13,571,15,1386
222,22,453,16,550,16,1359
223,20,450,15,556,19,1381
224,25,456,16,571,18,1377
225,22,446,15,553,17,1431
226,22,437,16,568,15,1471
227,26,433,13,564,13,1513
228,22,429,17,579,15,1515
229,26,428,14,578,15,1545
230,16,413,18,592,14,1559
231,23,422,12,575,13,1539
232,13,418,15,556,8,1521
233,18,423,17,532,16,1457
234,26,402,18,546,12,1354
235,27,405,16,576,15,1361
236,22,400,10,579,14,1325
237,23,428,10,562,19,1331
238,26,400,16,556,21,1357
239,25,412,11,564,16,1370
240,26,415,13,569,14,1444
241,25,417,13,569,20,1467
242,26,421,17,583,14,1494
243,30,432,15,570,15,1467
244,24,418,19,558,14,1476
245,27,429,14,561,18,1415
246,29,419,14,579,21,1403
247,28,431,15,568,17,1429
248,23,431,14,559,19,1415
249,29,464,19,555,20,1423
250,31,479,17,575,12,1419
251,30,477,16,567,20,1488
252,27,467,14,571,17,1523
253,25,462,8,603,23,1527
254,28,442,17,600,13,1610
255,24,459,21,614,17,1616
256,26,454,16,618,17,1630
257,35,459,22,650,20,1639
258,16,449,19,681,19,1678
259,18,438,17,687,16,1685
260,20,423,15,722,26,1674
261,21,426,18,710,24,1738
262,29,428,22,737,26,1665
263,36,434,20,691,23,1647
264,32,423,20,704,27,1629
265,29,426,28,667,32,1658
266,24,414,18,625,18,1633
267,24,406,21,619,23,1677
268,27,417,19,612,21,1700
269,41,436,20,623,27,1643
270,30,430,22,624,22,1633
271,34,445,26,624,27,1592
272,36,450,25,597,22,1577
273,36,445,25,603,30,1596
274,31,450,32,567,25,1554
275,26,443,26,586,19,1583
276,23,456,24,588,18,1573
277,33,458,28,602,21,1580
278,26,450,17,631,18,1587
279,25,457,21,650,22,1588
280,30,458,18,641,30,1559
281,30,459,19,635,20,1532
282,35,484,29,650,24,1521
283,33,464,27,667,22,1471
284,35,483,18,666,25,1557
285,35,483,22,658,19,1523
286,41,499,21,676,26,1589
287,45,497,18,677,29,1638
288,56,521,26,636,26,1616
289,49,511,30,663,24,1630
290,41,545,23,670,17,1585
291,46,507,30,643,27,1663
292,40,519,32,641,34,1705
293,42,512,22,622,32,1671
294,37,524,23,628,30,1663
295,33,490,20,636,30,1684
296,42,502,29,645,31,1674
297,40,481,31,642,29,1619
298,40,502,28,654,42,1386
299,53,472,22,659,37,1369
300,48,503,23,630,43,1347
301,45,501,28,646,31,1341
302,48,497,25,660,37,1302
303,48,484,24,658,40,1294
304,35,495,22,650,35,1305
305,28,513,26,660,40,1266
306,40,500,27,664,40,1293
307,39,484,24,657,43,1246
308,39,504,25,680,45,1235
309,38,502,21,662,50,1242
310,36,497,24,669,45,1265
311,30,510,22,663,58,1362
312,27,507,22,662,65,1375
313,34,517,29,682,56,1349
314,30,526,25,669,64,1351
315,24,538,34,680,57,1360
316,27,531,30,672,60,1352
317,27,521,30,712,69,1302
318,36,524,34,698,64,1288
