/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
487,81,878,78,1276,56,1636
488,80,889,95,1294,36,1654
489,66,866,88,1301,49,1656
490,57,900,76,1271,33,1636
491,67,859,75,1293,44,1695
492,82,897,105,1284,33,1571
493,71,865,78,1198,24,1585
494,79,864,67,1178,33,1704
495,84,878,82,1123,33,1703
496,64,790,64,1042,24,1651
497,56,806,72,1027,32,1690
498,55,786,66,964,25,1699
499,77,779,62,983,26,1692
500,72,752,65,964,35,1733
501,66,677,50,948,24,1711
502,70,661,57,936,34,1687
503,65,662,68,948,30,1682
504,57,631,67,921,47,1747
505,61,637,56,913,45,1747
506,70,607,60,913,41,1693
507,75,661,65,924,38,1756
508,81,638,62,897,32,1730
509,74,625,73,886,23,1737
510,65,644,58,842,33,1747
511,68,661,46,850,29,1764
512,56,618,62,881,37,1679
513,57,642,57,878,37,1674
514,54,622,43,877,29,1617
515,61,637,36,893,22,1518
516,77,620,46,862,38,1533
517,54,625,47,845,31,1487
518,59,638,41,854,27,1403
519,52,614,39,806,22,1545
520,49,613,35,743,16,1562
521,60,579,33,775,24,1488
522,49,553,36,752,28,1522
523,44,498,41,753,37,1480
524,42,502,33,755,28,1436
525,35,549,24,765,34,1458
526,52,573,25,745,30,1445
527,44,565,34,762,48,1445
528,50,556,45,749,33,1337
529,49,514,31,729,46,1405
530,51,553,33,752,31,1351
531,58,551,36,750,51,1393
532,51,564,25,702,66,1336
533,47,539,39,709,52,1405
534,64,562,36,696,79,1333
535,50,542,37,668,49,1288
536,40,554,19,662,43,1360
537,44,531,24,706,29,1305
538,55,543,31,718,33,1354
539,56,590,36,719,29,1389
540,56,583,34,718,73,1314
541,46,582,26,695,49,1395
542,49,623,23,707,53,1413
543,40,594,22,724,46,1361
544,41,609,36,697,38,1416
545,55,558,32,680,36,1466
546,54,588,27,710,55,1422
547,60,611,26,717,29,1450
548,59,603,25,727,32,1379
549,55,622,35,753,37,1405
550,56,652,44,737,37,1322
551,50,620,41,756,35,1373
552,58,578,31,790,26,1342
553,61,625,27,753,40,1315
554,63,645,33,797,23,1271
555,44,656,24,757,26,1252
556,47,666,31,779,28,1284
557,44,624,29,744,34,1295
558,61,660,34,793,28,1240
559,70,631,30,782,35,1320
560,65,669,27,789,54,1305
561,49,634,37,785,23,1254
562,63,670,32,806,31,1224
563,56,640,33,788,31,1244
564,56,671,33,813,36,1264
565,66,669,33,816,33,1224
566,59,711,27,817,33,1187
567,56,651,48,874,22,1220
568,59,710,36,823,24,1185
569,54,724,45,853,18,1216
570,61,670,31,849,26,1200
571,52,691,33,841,33,1213
572,50,682,44,850,21,1252
573,51,714,42,855,35,1226
574,50,699,18,869,45,1229
575,56,716,24,850,34,1250
576,59,715,36,906,37,1252
577,51,742,38,899,35,1262
578,54,757,28,868,37,1230
579,65,727,31,867,42,1245
580,57,762,27,863,37,1242
581,39,704,31,880,28,1226
582,57,724,26,933,19,1277
583,56,713,32,927,29,1289
584,55,723,47,970,34,1277
585,47,728,37,949,33,1284
586,45,764,37,1012,34,1293
587,52,722,35,986,39,1349
588,59,770,52,967,49,1297
589,53,759,51,956,57,1322
590,62,792,38,923,36,1307
591,53,754,40,919,36,1363
592,48,770,40,911,40,1232
593,52,751,34,934,38,1235
594,45,766,35,910,37,1193
595,50,751,31,840,36,1186
596,54,757,34,848,57,1172
597,61,764,34,851,44,1233
598,57,739,17,760,39,1134
599,51,732,32,761,46,1190
600,44,692,27,797,66,1194
601,46,678,23,801,60,1170
602,46,637,30,805,68,1188
603,43,699,26,811,41,1170
604,50,700,31,831,46,1141
605,50,701,42,852,36,1155
606,51,732,29,834,38,1216
607,35,723,41,854,36,1185
608,45,738,29,838,55,1187
609,45,732,35,845,68,1168
610,28,697,38,859,37,1218
611,54,741,38,844,41,1209
612,36,744,33,843,49,1227
613,28,727,37,856,50,1254
614,39,729,51,858,43,1211
615,33,689,33,808,62,1258
616,33,674,34,841,68,1251
617,35,705,32,867,71,1308
618,49,679,39,873,58,1297
619,35,708,41,886,49,1302
620,44,738,34,855,52,1304
621,41,731,25,888,50,1302
622,47,743,43,883,45,1297
623,42,703,29,946,48,1281
624,47,766,35,935,55,1319
625,38,760,45,976,59,1278
626,43,758,41,944,50,1310
627,42,817,44,945,46,1215
628,47,796,46,940,72,1306
629,42,766,50,959,67,1331
630,53,815,37,959,68,1313
631,44,817,45,1003,70,1380
632,39,833,44,1015,42,1359
633,48,858,44,1001,45,1387
634,51,868,43,1030,68,1337
635,55,862,44,1031,72,1361
636,44,886,41,1041,73,1397
637,52,876,36,1079,52,1341
638,45,868,43,1041,52,1398
639,48,851,46,1040,61,1407
640,60,884,42,1056,46,1317
641,52,819,44,1050,72,1335
642,54,868,69,1080,58,1360
643,46,887,55,1063,75,1359
644,55,871,48,1052,103,1373
645,53,848,48,1045,78,1390
646,41,881,52,1103,54,1426
647,51,878,49,1130,58,1409
648,54,899,53,1113,79,1369
649,48,910,59,1164,66,1452
650,51,926,53,1158,72,1428
651,57,916,53,1143,66,1483
652,65,962,53,1153,74,1471
653,67,951,63,1152,64,1468
654,63,964,64,1165,48,1421
655,66,945,71,1187,64,1478
656,67,976,54,1148,70,1415
657,63,961,46,1155,63,1446
658,55,1022,46,1203,49,1311
659,57,973,57,1203,48,1366
660,74,893,70,1166,55,1326
661,77,953,50,1178,53,1314
662,57,916,48,1166,56,1397
663,55,922,58,1167,54,1387
664,58,883,42,1140,51,1423
665,66,873,48,1165,56,1440
666,62,880,47,1162,68,1440
667,47,848,49,1194,67,1413
668,47,856,49,1148,64,1434
669,73,846,55,1182,66,1468
670,51,844,40,1183,50,1492
671,63,866,47,1192,36,1497
672,67,847,54,1160,48,1482
673,63,872,47,1134,36,1453
674,61,871,34,1130,29,1440
675,49,868,43,1074,41,1389
676,57,887,42,1117,31,1411
677,54,906,50,1076,32,1373
678,57,907,32,1036,35,1298
679,54,848,29,997,33,1331
680,54,830,25,1034,41,1335
681,54,873,26,1035,51,1406
682,52,827,29,1001,67,1395
683,52,847,38,1030,58,1368
684,57,775,39,1054,64,1394
685,68,843,47,1061,56,1452
686,69,869,55,1138,53,1401
687,56,881,41,1108,56,1441
688,44,906,41,1128,48,1435
689,50,921,33,1095,71,1386
690,50,919,49,1117,54,1462
691,56,938,40,1095,57,1452
692,60,912,49,1116,54,1437
693,60,888,42,1099,60,1405
694,45,877,59,1103,52,1462
695,49,833,44,1109,82,1482
696,71,895,48,1084,68,1463
697,66,920,54,1071,50,1461
698,70,853,42,1038,59,1474
699,60,863,46,1032,70,1490
700,63,838,46,1023,60,1453
701,71,865,43,1005,112,1376
702,64,824,42,1064,62,1459
703,57,835,44,1025,68,1440
704,64,794,32,1013,49,1361
705,65,800,43,1033,50,1298
706,46,795,31,976,60,1352
707,58,805,41,1003,47,1307
708,60,810,41,1009,59,1354
709,71,798,41,964,42,1342
710,53,782,43,975,68,1391
711,43,797,56,963,61,1340
712,63,786,57,964,59,1354
713,65,808,57,934,67,1332
714,59,747,47,956,57,1361
715,56,798,46,982,54,1405
716,67,827,52,955,68,1337
717,51,834,59,973,52,1332
718,59,807,48,974,54,1371
719,53,831,60,1006,69,1375
720,60,803,49,1015,66,1384
721,65,831,54,1008,56,1410
722,67,833,61,1005,72,1406
723,61,853,48,1033,46,1402
724,54,821,62,1032,52,1402
725,55,853,74,1054,58,1353
726,70,881,54,1071,71,1389
727,69,839,66,1075,51,1429
728,68,861,60,1076,59,1360
729,58,843,42,1075,48,1438
730,74,887,59,1060,67,1416
731,67,928,46,1071,56,1409
732,68,915,55,1071,60,1395
733,93,967,67,1125,57,1474
734,60,908,59,1095,47,1424
735,84,945,70,1092,58,1477
736,69,924,62,1079,51,1445
737,67,958,62,1098,70,1558
738,65,947,50,1180,72,1593
739,67,977,81,1193,76,1560
740,76,944,67,1232,61,1465
741,62,993,66,1256,63,1554
742,78,988,69,1271,76,1509
743,70,986,72,1212,84,1500
744,70,948,79,1249,58,1407
745,77,969,95,1254,97,1469
746,82,969,81,1259,123,1479
747,71,902,87,1280,77,1475
748,78,955,74,1192,63,1379
749,88,945,80,1145,78,1493
750,89,930,90,1140,98,1461
751,82,932,77,1113,57,1391
752,93,887,73,1086,64,1465
753,76,905,73,1102,61,1467
754,78,868,76,1098,106,1444
755,76,866,69,1059,78,1462
756,74,811,68,1027,77,1388
757,83,855,70,1011,103,1429
758,79,872,73,1020,76,1435
759,91,851,61,1015,106,1377
760,87,850,63,1022,79,1335
761,83,830,80,968,90,1380
762,96,843,69,965,80,1400
763,90,866,60,927,74,1344
764,107,850,64,952,93,1273
765,87,833,69,941,83,1385
766,93,788,65,985,80,1263
767,88,824,59,984,81,1315
768,94,847,66,966,70,1258
769,105,898,78,1000,81,1345
770,99,898,83,1041,63,1306
771,100,961,72,994,69,1302
772,101,933,68,1013,66,1310
773,93,945,84,1008,59,1285
774,94,941,85,989,65,1248
775,133,959,90,985,56,1287
776,108,937,100,980,65,1308
777,102,978,89,944,69,1264
778,95,935,80,917,71,1243
779,119,885,89,936,67,1232
780,136,922,87,995,50,1232
781,114,926,77,990,54,1275
782,108,841,83,987,51,1222
783,110,874,70,947,48,1201
784,105,840,57,925,59,1234
785,117,851,76,912,50,1252
786,99,809,81,982,67,1263
787,115,845,76,998,60,1268
788,111,864,62,991,75,1236
789,88,859,69,1025,60,1192
790,93,785,78,1003,76,1202
791,107,810,84,1004,102,1191
792,93,872,89,1046,75,1203
793,99,904,82,1034,64,1193
794,87,927,89,1009,80,1191
795,111,947,96,985,77,1159
796,97,928,79,1002,69,1104
797,88,921,71,1025,69,1051
798,101,967,83,1047,73,1094
799,112,970,84,1032,74,1093
800,114,971,96,1059,92,1113
801,104,962,78,1063,71,1085
802,113,977,82,1085,76,1111
803,123,1032,105,1065,84,1096
804,112,1034,85,1047,67,1124
805,129,1000,87,1032,86,1090
806,103,1005,83,1044,73,1153
807,112,989,95,1036,81,1138
808,121,1020,92,1066,69,1162
809,111,1050,93,1021,75,1148
810,93,1013,78,1055,67,1232
811,113,1032,84,1031,66,1222
812,113,1000,91,1093,90,1214
813,100,1005,93,1070,76,1152
814,114,946,102,1057,69,1194
815,114,930,94,1045,78,1161
816,119,969,91,1060,53,1183
817,112,969,79,1024,69,1199
818,92,944,96,999,55,1212
819,122,943,88,952,67,1219
820,100,910,98,1024,59,1174
821,116,935,84,966,44,1167
822,105,906,78,937,64,1197
823,83,888,83,928,66,1296
824,105,876,75,958,69,1308
825,102,888,85,952,71,1283
826,114,874,81,893,73,1343
827,107,925,69,908,63,1328
828,82,850,65,918,61,1388
829,106,895,67,911,68,1385
830,107,894,64,923,68,1335
831,96,910,76,943,70,1409
832,103,913,64,923,45,1403
833,103,910,74,983,61,1348
834,92,953,71,972,56,1356
835,95,971,58,982,70,1349
836,85,948,59,983,70,1360
837,93,970,60,999,79,1356
838,89,1012,52,1002,72,1345
839,91,979,43,968,48,1292
840,94,958,49,947,43,1230
841,116,962,66,943,53,1220
842,110,939,63,910,43,1208
843,106,917,67,873,50,1236
844,105,869,67,841,67,1175
845,98,894,67,862,70,1202
846,95,881,59,915,65,1213
847,105,886,72,957,55,1243
848,105,920,59,957,56,1198
849,94,949,61,950,63,1227
850,104,941,63,947,52,1231
851,103,950,59,949,64,1169
