/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SIFT
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
397,61,1277,51,1711,59,3063
398,71,1340,70,1747,56,3118
399,66,1286,50,1820,63,3040
400,58,1319,61,1815,50,3065
401,58,1365,57,1774,56,3062
402,59,1464,53,2057,59,3074
403,58,1429,65,1999,76,2864
404,67,1308,55,2083,64,2991
405,59,1372,69,2064,68,2775
406,53,1358,64,2086,71,2996
407,55,1371,67,2053,61,2779
408,80,1364,77,2023,60,2879
409,76,1433,69,1924,59,2691
410,80,1406,74,1910,64,2942
411,71,1472,62,1814,54,3001
412,71,1379,58,1821,45,2771
413,72,1390,62,1865,56,2909
414,67,1340,55,1903,38,2961
415,53,1361,65,1948,53,3028
416,57,1315,53,1961,54,2940
417,58,1316,51,1931,49,2867
418,75,1368,66,1969,63,2834
419,60,1237,57,1889,66,2919
420,65,1263,50,1829,63,2998
421,63,1347,43,1797,45,2996
422,62,1339,55,1817,67,2789
423,61,1400,45,1808,61,2732
424,62,1362,41,1754,59,2679
425,90,1411,55,1950,74,2695
426,76,1356,54,1945,69,2756
427,80,1425,55,1936,77,2816
428,72,1407,45,1975,79,2683
429,76,1432,51,2055,72,2914
430,66,1420,49,2095,69,2875
431,65,1441,49,2081,71,2775
432,87,1405,51,2017,78,2630
433,95,1401,58,2087,66,2823
434,88,1396,65,2123,56,2864
435,84,1413,72,2020,60,2800
436,82,1375,81,2061,73,2568
437,78,1430,82,2026,53,2912
438,74,1410,72,1953,47,2987
439,68,1428,66,1943,62,2880
440,71,1424,61,1863,58,2956
441,72,1412,77,1827,70,2921
442,80,1340,78,1813,64,2728
443,88,1352,72,1961,71,2766
444,78,1320,92,1919,59,2747
445,81,1356,77,1993,68,2717
446,76,1333,60,1922,64,2707
447,68,1258,51,1881,66,2711
448,77,1340,51,1895,68,2761
449,72,1328,58,1915,58,2706
450,82,1324,66,1951,48,2807
451,75,1423,71,1929,57,2895
452,77,1368,55,1978,49,2942
453,78,1395,74,2106,48,2941
454,90,1418,71,2065,50,2934
455,89,1447,96,2075,48,2810
456,82,1380,72,1947,49,2861
457,82,1399,86,1948,40,2865
458,84,1418,95,1936,39,2880
459,87,1443,85,1902,55,2814
460,101,1383,92,1854,55,2648
461,95,1439,81,1995,52,2752
462,92,1370,99,1940,37,2595
463,92,1452,81,1956,45,2701
464,87,1409,85,1960,52,2526
465,79,1447,88,1971,40,2574
466,92,1455,68,1934,50,2486
