/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: ORB
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
211,23,231,24,249,18,187
212,21,215,23,239,17,175
213,23,233,23,236,16,167
214,23,234,24,247,17,172
215,22,220,23,232,16,161
216,24,243,23,236,18,186
217,23,235,24,246,17,171
218,23,230,24,244,17,177
219,22,225,22,226,17,171
220,22,221,23,236,16,165
221,23,230,22,225,17,170
222,21,216,22,226,18,188
223,22,225,23,232,17,171
224,23,233,23,233,16,167
225,22,222,23,230,17,172
226,23,237,22,225,17,175
227,21,217,22,227,16,167
228,22,220,22,223,17,172
229,21,215,23,234,17,174
230,21,216,24,241,16,162
231,23,231,24,244,15,158
232,22,226,25,250,17,174
233,21,212,25,253,16,167
234,21,217,23,237,17,173
235,21,214,25,253,16,167
236,22,225,23,233,15,153
237,22,224,24,248,17,174
238,21,217,23,238,16,161
239,22,222,24,245,16,167
240,22,229,24,245,16,162
241,22,228,24,241,16,160
242,22,221,24,244,17,176
243,23,230,23,234,17,177
244,23,238,24,242,16,165
245,22,226,26,261,16,169
246,24,240,24,244,15,154
247,24,243,25,250,15,156
248,22,227,24,249,17,172
249,22,224,26,264,17,170
250,22,222,25,254,16,162
251,21,219,26,261,16,162
252,22,224,24,246,15,156
253,22,228,26,260,16,164
254,22,226,25,251,16,163
255,22,228,24,248,15,154
256,22,222,23,238,16,168
257,22,226,24,247,15,156
258,23,235,23,231,18,180
259,22,221,23,234,16,165
260,21,213,23,233,17,170
261,22,221,22,227,16,169
262,21,218,22,225,16,168
263,21,214,23,232,16,169
264,22,223,22,225,16,166
265,21,215,23,239,16,161
266,20,205,24,249,15,158
267,21,211,25,254,17,171
268,19,197,26,260,15,153
269,20,209,25,250,16,169
270,20,205,24,245,16,162
271,22,222,24,249,17,171
272,22,223,25,256,15,156
273,22,221,25,259,16,167
274,21,219,26,264,17,177
275,22,225,24,249,16,166
276,23,231,26,268,17,175
277,22,223,25,258,17,172
278,20,204,26,265,16,162
279,21,219,24,246,16,168
280,23,234,25,250,18,181
281,22,225,27,277,16,168
282,22,226,27,274,17,179
283,23,235,26,269,18,181
284,22,225,27,270,17,175
285,24,245,26,260,19,194
286,22,222,26,267,16,169
287,22,226,26,266,17,176
288,22,226,27,270,17,176
289,22,220,26,260,18,183
290,20,207,26,267,16,169
291,22,225,25,254,17,179
292,21,217,25,258,18,188
293,22,222,26,261,18,185
294,23,235,27,271,18,188
295,22,227,26,268,17,173
296,23,237,27,272,18,182
297,21,218,26,261,17,178
298,23,230,26,264,17,173
299,23,230,27,270,17,171
300,22,227,25,259,17,176
301,22,229,27,278,17,175
302,23,232,26,268,18,189
303,22,222,28,289,17,179
304,22,227,27,271,19,192
305,23,236,26,265,17,179
306,23,230,27,276,17,172
307,23,235,26,264,17,174
308,22,220,25,256,18,183
309,23,234,27,270,17,172
310,22,228,25,258,17,176
311,23,239,26,264,17,174
312,22,224,26,269,17,170
313,23,236,27,274,18,189
314,23,234,27,270,16,167
315,24,241,28,280,17,170
316,22,225,28,282,18,181
317,22,229,28,280,18,180
318,22,226,26,267,18,181
319,22,220,28,283,18,181
320,22,227,27,278,19,190
321,25,251,27,275,18,187
322,22,221,29,294,19,190
323,24,240,28,286,18,186
324,23,232,27,279,19,190
325,23,232,27,278,19,195
326,21,216,28,288,18,187
327,23,230,29,291,18,183
328,23,234,31,312,20,200
329,23,231,30,302,20,200
330,23,233,30,308,20,206
331,22,225,31,318,18,183
332,22,229,30,302,17,177
333,21,218,30,307,18,189
334,22,225,30,305,19,196
335,20,205,29,292,19,197
336,21,211,28,289,19,198
337,22,227,29,292,19,194
338,23,236,29,297,19,198
339,23,236,28,286,21,212
340,23,235,29,296,20,202
341,24,246,30,300,20,203
342,23,234,29,290,19,192
343,24,242,28,284,19,195
344,24,240,29,291,19,199
345,24,240,28,285,17,174
346,24,244,29,298,16,166
347,23,230,29,297,18,186
348,22,225,29,299,18,183
349,23,230,29,291,19,193
350,23,234,31,314,17,176
351,23,236,29,292,18,186
352,23,236,28,289,17,170
353,23,237,29,292,17,179
354,23,230,29,295,19,192
355,22,225,30,303,19,194
356,22,220,29,292,17,175
357,21,219,28,281,19,191
358,23,231,29,290,18,185
359,22,228,27,270,18,188
360,22,224,28,283,18,186
361,21,216,28,284,17,178
362,22,226,29,292,18,188
363,23,234,29,295,18,189
364,23,230,29,293,19,195
365,23,231,31,312,20,203
366,23,236,30,306,19,199
367,23,237,31,312,20,202
368,23,237,29,299,19,199
369,21,216,29,298,20,201
370,23,235,30,300,19,194
371,24,243,29,292,20,207
372,24,246,29,292,18,185
373,23,238,30,303,18,184
374,23,230,28,285,19,195
375,24,248,28,289,20,204
376,25,252,30,302,19,191
377,25,256,28,287,18,188
378,24,246,27,277,19,195
379,26,262,29,294,20,201
380,26,260,27,275,21,216
381,25,256,29,290,21,219
382,24,248,28,285,22,220
383,23,238,28,284,20,208
384,23,239,29,292,19,198
385,25,258,28,287,22,222
386,24,249,29,290,21,213
387,25,252,29,290,22,227
388,24,248,29,294,21,218
389,26,260,28,283,22,222
390,25,256,27,279,21,218
391,23,238,28,289,20,205
392,25,254,27,278,21,211
393,24,249,27,279,21,213
394,23,232,28,287,21,211
395,24,243,28,283,21,214
396,24,241,28,284,21,212
397,23,234,26,263,20,203
398,24,240,28,287,21,210
399,23,239,26,269,20,207
400,24,240,28,281,20,206
401,23,236,27,272,19,199
402,23,237,28,288,20,204
403,24,249,28,280,21,210
404,24,243,27,275,22,227
405,22,228,26,260,21,210
406,24,241,27,273,22,226
407,24,241,27,279,22,221
408,24,246,26,269,22,225
409,23,235,27,273,22,224
410,24,241,26,265,21,215
411,23,231,26,267,21,215
412,22,226,28,284,20,202
413,24,240,27,271,20,208
414,25,250,28,283,20,208
415,26,260,28,287,22,220
416,25,251,27,278,22,223
417,25,250,28,284,19,196
418,24,241,28,284,19,199
419,25,259,28,287,21,211
420,24,249,28,284,22,221
421,24,246,30,302,21,217
422,23,239,29,290,21,217
423,25,259,30,303,22,220
424,25,254,29,295,20,208
425,25,250,30,308,21,217
426,24,246,29,298,20,203
