/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
361,162,784,63,1384,45,1861
362,166,826,59,1391,45,1882
363,164,786,69,1449,42,1892
364,161,818,62,1414,40,1817
365,148,753,59,1440,60,1872
366,149,770,46,1319,55,1894
367,154,738,44,1392,52,1834
368,150,756,39,1375,58,1815
369,148,761,45,1442,57,1879
370,142,701,56,1434,64,1857
371,142,735,36,1400,57,1841
372,137,718,49,1395,69,1875
373,160,733,59,1409,81,1863
374,156,726,60,1421,68,1909
375,162,686,55,1391,60,1978
376,158,713,67,1440,84,1904
377,164,693,65,1429,82,1955
378,183,738,75,1476,68,1926
379,177,730,80,1470,68,1881
380,164,754,65,1498,64,1824
381,187,749,87,1510,61,1805
382,184,727,63,1493,65,1848
383,175,728,51,1520,63,1789
384,178,758,58,1512,53,1860
385,179,760,46,1548,64,1837
386,195,757,58,1480,67,1872
387,181,740,52,1558,74,1817
388,189,778,53,1510,55,1892
389,187,768,58,1533,55,1858
390,190,766,58,1523,54,1913
391,190,740,68,1479,53,1881
392,207,780,66,1509,46,1932
393,203,787,62,1528,44,1913
394,200,810,79,1481,50,1834
395,194,784,61,1580,75,1807
396,193,821,59,1589,50,1851
397,180,805,62,1537,68,1838
398,183,849,59,1562,53,1920
399,172,824,71,1548,68,1865
400,178,851,69,1583,62,1884
401,176,854,78,1522,71,1911
402,177,856,48,1605,51,1941
403,183,830,53,1479,49,1780
404,186,805,69,1488,60,1838
405,190,814,70,1476,51,1721
406,169,832,70,1493,38,1772
407,171,823,72,1474,51,1692
408,154,838,57,1501,49,1742
409,165,816,63,1473,48,1720
410,156,795,47,1510,40,1777
411,164,805,59,1531,51,1812
412,153,775,72,1510,51,1727
413,172,796,45,1473,52,1759
414,166,766,43,1457,51,1822
415,166,802,50,1509,58,1869
416,171,799,47,1428,26,1808
417,172,840,52,1479,46,1785
418,206,831,47,1465,38,1839
419,185,798,55,1428,51,1836
420,199,806,40,1479,52,1883
421,192,814,48,1451,52,1913
422,187,837,52,1509,46,1809
423,201,851,66,1509,58,1802
424,182,844,59,1540,47,1789
425,184,841,60,1486,45,1773
426,197,817,59,1486,43,1824
427,193,855,52,1533,48,1860
428,174,858,57,1504,49,1806
429,191,882,64,1551,44,1802
430,184,849,50,1435,48,1824
431,190,897,50,1497,49,1698
432,180,873,59,1415,44,1629
433,185,868,79,1527,61,1729
434,178,837,76,1461,60,1728
435,197,847,93,1470,55,1683
436,165,848,72,1413,59,1606
437,181,860,66,1396,51,1706
438,171,848,68,1405,71,1739
439,207,852,71,1432,74,1720
440,201,829,76,1407,63,1745
441,192,823,67,1414,61,1752
442,195,786,68,1386,68,1668
443,187,827,62,1437,53,1665
444,193,836,65,1371,55,1668
445,204,816,60,1414,73,1698
446,197,829,68,1463,68,1709
447,191,778,55,1420,77,1753
448,194,819,62,1420,60,1800
449,199,844,64,1336,54,1758
450,177,813,56,1422,48,1764
451,190,865,61,1419,52,1818
452,195,861,62,1442,61,1839
453,207,885,66,1393,53,1809
454,190,855,63,1461,44,1794
455,217,867,64,1439,45,1726
456,214,825,58,1498,42,1703
457,178,886,62,1391,36,1704
458,199,895,94,1453,43,1697
459,209,911,72,1369,40,1636
460,208,857,85,1324,42,1608
461,204,899,90,1377,46,1632
462,183,882,78,1303,47,1617
463,202,895,92,1324,37,1596
464,204,885,86,1358,36,1561
465,225,902,92,1431,34,1581
466,207,906,68,1318,38,1534
467,207,911,71,1347,40,1515
468,168,881,72,1333,45,1554
469,182,921,76,1321,31,1550
470,196,930,85,1391,36,1495
471,170,881,82,1372,35,1498
472,199,867,74,1378,27,1555
473,190,904,93,1367,24,1580
474,185,920,92,1404,33,1668
475,204,938,81,1442,23,1626
476,183,896,88,1394,30,1629
477,185,896,83,1400,26,1587
478,177,920,105,1469,24,1631
479,181,930,83,1407,21,1612
480,168,929,104,1420,27,1628
481,162,917,101,1347,31,1667
482,159,897,94,1413,18,1673
483,139,882,92,1366,18,1558
484,130,885,79,1424,28,1636
485,149,891,82,1354,19,1669
486,144,846,97,1414,16,1683
487,143,878,84,1385,16,1636
