/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
204,10,491,9,622,17,1112
205,8,522,9,609,19,1134
206,6,512,15,641,25,1150
207,7,537,7,632,21,1114
208,9,521,11,617,21,1106
209,8,546,13,635,27,1120
210,6,527,10,653,21,1109
211,6,524,11,620,24,1158
212,7,500,16,630,32,1159
213,5,487,10,629,31,1093
214,3,469,9,632,33,1125
215,5,457,13,636,30,1144
216,4,470,13,634,18,1107
217,6,462,11,613,26,1097
218,6,449,11,592,25,1123
219,5,448,12,574,25,1093
220,8,444,8,573,31,1149
221,6,461,10,571,23,1141
222,10,453,13,550,31,1189
223,11,450,11,556,31,1178
224,9,456,13,571,24,1172
225,2,446,12,553,30,1250
226,5,437,13,568,30,1162
227,9,433,5,564,23,1182
228,4,429,12,579,26,1189
229,5,428,7,578,24,1188
230,3,413,11,592,24,1217
231,7,422,15,575,29,1129
232,5,418,14,556,25,1160
233,4,423,13,532,20,1192
234,6,402,12,546,29,1197
235,10,405,18,576,30,1147
236,7,400,12,579,25,1077
237,10,428,16,562,23,1069
238,6,400,10,556,23,1067
239,4,412,15,564,21,1081
240,6,415,20,569,23,1022
241,6,417,15,569,21,1028
242,7,421,14,583,24,1035
243,5,432,16,570,21,1068
244,2,418,16,558,22,1016
245,9,429,18,561,27,964
246,6,419,19,579,31,916
247,3,431,22,568,22,929
248,7,431,17,559,24,905
249,6,464,16,555,23,905
250,5,479,13,575,13,916
251,4,477,16,567,24,919
252,2,467,16,571,25,905
253,10,462,16,603,27,927
254,3,442,14,600,20,930
255,7,459,19,614,23,901
256,8,454,17,618,23,890
257,8,459,20,650,21,859
258,5,449,24,681,23,869
259,6,438,19,687,21,905
260,8,423,18,722,24,892
261,11,426,17,710,20,933
262,9,428,19,737,28,976
263,9,434,21,691,33,948
264,8,423,14,704,28,944
265,12,426,15,667,29,970
266,12,414,12,625,22,959
267,12,406,13,619,26,1030
268,12,417,16,612,20,1031
269,6,436,13,623,24,990
270,6,430,15,624,30,954
271,4,445,13,624,20,1009
272,12,450,18,597,25,1008
273,6,445,14,603,36,1007
274,6,450,16,567,30,975
275,5,443,19,586,26,944
276,6,456,22,588,25,968
277,9,458,22,602,32,993
278,8,450,19,631,25,1045
279,12,457,22,650,26,1065
280,16,458,26,641,35,1090
281,11,459,21,635,31,1071
282,15,484,20,650,29,1129
283,15,464,23,667,33,1102
284,16,483,20,666,29,1153
285,16,483,24,658,33,1169
286,17,499,18,676,38,1187
287,15,497,22,677,33,1144
288,11,521,16,636,27,1252
289,15,511,15,663,31,1213
290,14,545,17,670,26,1245
291,16,507,27,643,38,1216
292,17,519,21,641,35,1248
293,12,512,21,622,44,1226
294,20,524,22,628,43,1288
295,20,490,24,636,41,1229
296,19,502,25,645,45,1271
297,13,481,20,642,43,1237
298,16,502,14,654,56,1262
299,17,472,15,659,60,1223
300,17,503,20,630,50,1185
301,18,501,17,646,55,1148
302,16,497,21,660,52,1117
303,18,484,24,658,52,1108
304,14,495,18,650,56,1075
305,19,513,23,660,59,1105
306,18,500,26,664,57,1123
307,20,484,20,657,62,1126
308,23,504,21,680,59,1103
309,16,502,21,662,61,1113
310,12,497,24,669,59,1115
311,18,510,21,663,69,1121
312,19,507,19,662,66,1115
313,17,517,17,682,67,1114
314,19,526,24,669,75,1129
315,20,538,26,680,72,1139
316,20,531,23,672,75,1161
317,20,521,27,712,73,1159
318,20,524,29,698,78,1178
319,23,537,25,669,81,1199
320,16,520,29,677,83,1198
321,15,518,24,689,69,1232
322,18,518,20,700,70,1237
