/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
191,36,1017,72,583,7,1450
192,46,992,79,562,8,1444
193,42,1007,67,588,5,1459
194,38,994,73,587,4,1410
195,37,1033,71,596,8,1371
196,34,1054,71,611,6,1323
197,33,1033,77,628,7,1321
198,41,1044,74,633,7,1326
199,32,1077,73,624,9,1340
200,36,1073,72,601,8,1336
201,31,1099,76,599,10,1366
202,40,1135,70,598,12,1349
203,32,1083,66,614,6,1377
204,35,1112,65,622,5,1363
205,41,1134,71,609,7,1411
206,40,1150,72,641,6,1440
207,48,1114,69,632,7,1453
208,27,1106,62,617,12,1448
209,26,1120,64,635,5,1439
210,24,1109,57,653,6,1496
211,30,1158,54,620,4,1510
212,20,1159,70,630,8,1487
213,21,1093,59,629,12,1442
214,31,1125,52,632,10,1489
215,26,1144,58,636,12,1517
216,30,1107,55,634,8,1487
217,28,1097,47,613,10,1460
218,39,1123,48,592,9,1442
219,23,1093,50,574,8,1349
220,31,1149,46,573,11,1362
221,35,1141,47,571,10,1386
222,39,1189,51,550,8,1359
223,41,1178,33,556,13,1381
224,47,1172,34,571,14,1377
225,39,1250,44,553,12,1431
226,33,1162,38,568,15,1471
227,35,1182,36,564,9,1513
228,34,1189,41,579,16,1515
229,37,1188,48,578,14,1545
230,39,1217,45,592,9,1559
231,28,1129,46,575,8,1539
232,31,1160,56,556,12,1521
233,33,1192,44,532,13,1457
234,39,1197,44,546,11,1354
235,40,1147,53,576,14,1361
236,32,1077,55,579,13,1325
237,34,1069,55,562,12,1331
238,28,1067,44,556,5,1357
239,31,1081,47,564,5,1370
240,27,1022,39,569,6,1444
241,39,1028,44,569,3,1467
242,39,1035,48,583,7,1494
243,40,1068,47,570,7,1467
244,32,1016,42,558,6,1476
245,29,964,52,561,5,1415
246,37,916,50,579,3,1403
247,30,929,51,568,3,1429
248,31,905,47,559,9,1415
249,34,905,51,555,5,1423
250,36,916,48,575,3,1419
251,40,919,46,567,3,1488
252,40,905,49,571,5,1523
253,36,927,51,603,9,1527
254,56,930,50,600,9,1610
255,42,901,54,614,8,1616
256,33,890,46,618,10,1630
257,36,859,55,650,4,1639
258,28,869,60,681,7,1678
259,27,905,48,687,9,1685
260,18,892,51,722,9,1674
261,28,933,55,710,8,1738
262,42,976,49,737,8,1665
263,41,948,48,691,12,1647
264,34,944,56,704,11,1629
265,41,970,55,667,9,1658
266,38,959,53,625,8,1633
267,41,1030,49,619,14,1677
268,43,1031,43,612,5,1700
269,53,990,55,623,5,1643
270,41,954,68,624,4,1633
271,47,1009,48,624,5,1592
272,47,1008,54,597,6,1577
273,45,1007,57,603,6,1596
274,45,975,61,567,4,1554
275,38,944,67,586,6,1583
276,37,968,61,588,8,1573
277,43,993,72,602,4,1580
278,35,1045,67,631,11,1587
279,41,1065,73,650,8,1588
280,47,1090,70,641,12,1559
